Mês,Real,Previsto,Erro,Erro %
2024-09,"16.494.974,45","22.663.472,23","-6.168.497,78","-37,40"
2024-10,"20.108.895,48","24.482.456,69","-4.373.561,21","-21,75"
2024-11,"19.466.974,13","23.710.750,32","-4.243.776,19","-21,80"
2024-12,"14.349.781,53","29.122.784,50","-14.773.002,97","-102,95"
2025-01,"11.854.641,12","25.782.822,41","-13.928.181,29","-117,49"
2025-02,"11.883.548,54","29.765.267,86","-17.881.719,32","-150,47"
2025-03,"12.964.175,14","29.270.408,22","-16.306.233,08","-125,78"
2025-04,"17.157.658,40","24.998.027,20","-7.840.368,80","-45,70"
2025-05,"10.650.021,69","26.179.639,64","-15.529.617,95","-145,82"
2025-06,"11.354.720,74","26.494.171,39","-15.139.450,65","-133,33"
2025-07,"15.383.781,81","26.341.510,23","-10.957.728,42","-71,23"
2025-08,"17.900.277,95","25.371.733,84","-7.471.455,89","-41,74"
