Mês,Real,Previsto,Erro,Erro %
2024-09,"630.640.321,50","683.318.826,38","-52.678.504,88","-8,35"
2024-10,"605.923.317,70","703.829.467,83","-97.906.150,13","-16,16"
2024-11,"739.901.394,60","808.524.510,95","-68.623.116,35","-9,27"
2024-12,"929.548.169,10","1.021.022.082,19","-91.473.913,09","-9,84"
2025-01,"748.112.336,70","785.510.356,23","-37.398.019,53","-5,00"
2025-02,"913.387.506,10","839.754.684,81","73.632.821,29","8,06"
2025-03,"715.439.823,00","743.916.811,28","-28.476.988,28","-3,98"
2025-04,"720.214.284,00","776.135.199,54","-55.920.915,54","-7,76"
2025-05,"838.388.853,80","813.494.297,26","24.894.556,54","2,97"
2025-06,"909.542.185,40","804.973.349,92","104.568.835,48","11,50"
2025-07,"634.121.373,60","754.334.617,35","-120.213.243,75","-18,96"
2025-08,"747.954.686,90","788.833.506,80","-40.878.819,90","-5,47"
