Mês,Real,Previsto,Erro,Erro %
2024-09,"183.451.329,00","96.655.631,22","86.795.697,78","47,31"
2024-10,"121.898.328,20","101.598.015,69","20.300.312,51","16,65"
2024-11,"88.989.402,93","100.983.494,77","-11.994.091,84","-13,48"
2024-12,"242.299.238,00","187.863.408,23","54.435.829,77","22,47"
2025-01,"63.483.231,68","78.228.046,53","-14.744.814,85","-23,23"
2025-02,"104.745.450,20","100.255.865,57","4.489.584,63","4,29"
2025-03,"109.479.297,40","91.270.523,44","18.208.773,96","16,63"
2025-04,"160.757.466,70","88.441.009,28","72.316.457,42","44,98"
2025-05,"125.070.416,50","119.236.249,26","5.834.167,24","4,66"
2025-06,"131.196.799,90","128.813.457,11","2.383.342,79","1,82"
2025-07,"156.645.138,00","107.839.618,60","48.805.519,40","31,16"
2025-08,"92.725.549,11","112.858.884,89","-20.133.335,78","-21,71"
